item_id,part_number,manufacturer,brand,category,type,price_1,price_2,price_3,description,ignore,cut_sheet,haystack
99103.0,CDIB-453X-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$2700.00,$0.31,$837.00,ECB-453-AAC programmable controller with LCD Display for medium and large sized air handling unit and medium plant applications with 12 UI and 8 DO and 4 UO.,,c:\work\Cutsheets,{}
99104.0,PDITE-SENSORTX0,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$312.50,$0.31,$96.88,Space temperature sensor (no communication jack). Sold in bulk pack of 10 units.,,C:\Work\CutSheets\Allure EC-Sensor Series_DS (1).pdf,"{'sensor': True, 'temp': True}"
99105.0,PDITE- SENSORX0,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$46.75,$0.31,$14.49,Space temperature sensor with communication jack,,,"{'sensor': True, 'temp': True}"
99106.0,PDITE-SENSOROX0,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$59.50,$0.31,$18.45,Space temperature sensor with override and communication jack,,,"{'sensor': True, 'temp': True}"
99107.0,PDITE-SENSORSX0,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$59.50,$0.31,$18.45,Space temperature sensor with setpoint cool/warm and communication jack,,,"{'sensor': True, 'temp': True}"
99108.0,PDITE-SENSORSOX0,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$64.50,$0.31,$20.00,"Space temperature sensor with setpoint cool/warm, override and communication jack",,,"{'sensor': True, 'temp': True}"
99109.0,PDITE-SENSORSOFX0,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$74.50,$0.31,$23.10,"Space temperature sensor with setpoint cool/warm, override, fan speed selection and communication jack",,,"{'sensor': True, 'temp': True}"
99110.0,PDITE-WSEN902X1,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$442.50,$0.31,$137.18,"Open-to-Wireless battery-less space temperature sensor, Enocean 902 MHz (Optional battery available). Compatible with ECB & ECL Open-to-Wireless ready controllers.",,,"{'sensor': True, 'temp': True}"
98850.0,F-1200,ONICON,ALPS,FLOW,SINGLE TURBINE,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\F-1200-Catalog-Sheet.pdf,{}
98851.0,BA/VC350A-E2-AD,BAPI,ALPS,MISC,POWER SUPPLY,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\VC350A.pdf,{}
98853.0,"LE15550 480/24, 75VA",CORE COMPONENTS,ALPS,MISC,POWER SUPPLY,$50.00,$1.00,$50.00,,,,{}
98854.0,"LE17550 480/24, 100VA",CORE COMPONENTS,ALPS,MISC,POWER SUPPLY,$50.00,$1.00,$50.00,,,,{}
98855.0,AE012 Enclosure,VERIS,ALPS,ENCLOSURE,NEMA 1_HINGED COVER,$50.00,$1.00,$50.00,,,,{}
98856.0,E50H5A Power Meter,VERIS,ALPS,POWER METER,ALL,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\datasheet_1024_e50b1a.pdf,{}
98867.0,A/1OK-CP-SP Wall Plate,ACI,ACI,TEMPERATURE,WALL_TEMP,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\Thermistors Wall Plates.pdf,"{'sensor': True, 'temp': True}"
98870.0,A/CP-RA-24-GD,ACI,ACI,TEMPERATURE,AVERAGING,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\Thermistors RPA.pdf,"{'sensor': True, 'temp': True}"
98871.0,TS-2004-FB-10-AA,ACI,ACI,TEMPERATURE,DUCT_TEMP,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\C0000025 Rev 3.pdf,"{'sensor': True, 'temp': True}"
98872.0,CDD4A400,GREYSTONE,ALPS,MISC SENSORS,CO2,$50.00,$1.00,$50.00,,,,{}
98873.0,A/CP-I-4-GD,ACI,ACI,TEMPERATURE,IMMERSION,$50.00,$1.00,$50.00,"4""SENSOR WITH STAINLESS WELL",,C:\Work\CutSheets\thermistors-immersion.pdf,"{'sensor': True, 'temp': True}"
99498.0,SP155-026,PECO,KELE,TEMPERATURE,WALL_TEMP,$50.00,$1.00,$50.00,Temp Adjust Zone Sensor,,C:\Work\CutSheets\SP155 Data Sheet.pdf,"{'sensor': True, 'temp': True}"
99583.0,CO-R,ACI,ACI,MISC SENSORS,CO,$50.00,$1.00,$50.00,CO WALL SENSOR,,C:\Work\CutSheets\co-room.pdf,"{'sensor': True, 'temp': True}"
98875.0,A/10K-CP-I-8,ACI,ACI,TEMPERATURE,IMMERSION,$50.00,$1.00,$50.00,,,,"{'sensor': True, 'temp': True}"
98876.0,A/ RH3-CP-0 0/A TEMP & HUMIDITY SENSOR,ACI,ACI,HUMIDITY,DUCT_HUM,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\AciDuctHumidity.pdf,{}
98877.0,LU27-01,FLOWLINE,ALPS,MISC,MISC,$50.00,$1.00,$50.00,,,,{}
98878.0,JACE-8000,TRIDIUM,ACTIVE LOGIX,CONTROLLER,JACE,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98883.0,JACE-U-AX,JACE,,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98890.0,SMA-3E-1YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$85.43,$1.00,$85.43,,,,"{'controller': True, 'point': True}"
98891.0,SMA-3E-3YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98892.0,SMA-3E-5YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98893.0,SMA-6E-1YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98894.0,SMA-6E-3YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98895.0,SMA-6E-5YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98896.0,SMA-7E-1YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98897.0,SMA-7E-3YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98898.0,SMA-7E-5YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98899.0,SMA-8005-1YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$36.85,$1.00,$36.85,,,,"{'controller': True, 'point': True}"
98900.0,SMA-8005-1YR-INIT,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$36.85,$1.00,$36.85,,,,"{'controller': True, 'point': True}"
98901.0,SMA-8005-3YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98902.0,SMA-8005-5YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98903.0,SMA-8010-1YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$73.03,$1.00,$73.03,,,,"{'controller': True, 'point': True}"
98904.0,SMA-8010-1YR-INIT,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$73.03,$1.00,$73.03,,,,"{'controller': True, 'point': True}"
98905.0,SMA-8010-3YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98906.0,SMA-8010-5YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98907.0,SMA-8025-1YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$100.05,$1.00,$100.05,,,,"{'controller': True, 'point': True}"
98908.0,SMA-8025-1YR-INIT,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$100.05,$1.00,$100.05,,,,"{'controller': True, 'point': True}"
98909.0,SMA-8025-3YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98910.0,SMA-8025-5YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98911.0,SMA-8100-1YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$301.50,$1.00,$301.50,,,,"{'controller': True, 'point': True}"
98912.0,SMA-8100-1YR-INIT,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$301.50,$1.00,$301.50,,,,"{'controller': True, 'point': True}"
98913.0,SMA-8100-3YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$301.50,$1.00,$301.50,,,,"{'controller': True, 'point': True}"
98914.0,SMA-8100-5YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$1005.00,$1.00,$1005.00,,,,"{'controller': True, 'point': True}"
98915.0,SMA-8200-1YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98916.0,SMA-8200-1YR-INIT,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98917.0,SMA-8200-3YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$50.00,$1.00,$50.00,,,,"{'controller': True, 'point': True}"
98918.0,SMA-8200-5YR,TRIDIUM,ACTIVE LOGIX,SOFTWARE,JACE - UPDATES,$1840.00,$1.00,$1840.00,,,,"{'controller': True, 'point': True}"
98919.0,BA/BG GUARD,BAPI,,ENCLOSURE,NEMA 1_HINGED COVER,$50.00,$1.00,$50.00,,,,{}
98920.0,A2016AT1PP,HOFFMAN,,ENCLOSURE,NEMA 1_HINGED COVER,$50.00,$1.00,$50.00,,,,{}
98921.0,231G-MS1-2F-D,SETRA,ALPS,PRESSURE,WATER,$50.00,$1.00,$50.00,"{MS2} 10, 20, 50, 100 PSID",,C:\Work\CutSheets\Setra_Model_231_Data_Sheet.pdf,"{'sensor': True, 'pressure': True}"
98922.0,PSH100A,FUNCTIONAL DEVICES,,MISC,POWER SUPPLY,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\PSH100A (1).pdf,{}
98923.0,TR50VA003,FUNC DEV,,TRANSFORMER,CONTROLS,$50.00,$1.00,$50.00,,,C:\Work\CutSheets\TR50VA003.pdf,{}
98934.0,RIBXK420-100,Func Dev,Lynxspring,CURRENT SWITCH,SOLID CORE,$23.13,$1.00,$23.13,,,,{}
98935.0,RIBXGTA,FUNC DEV,KELE,CURRENT SWITCH,SPLIT CORE,$50.00,$1.00,$50.00,"Split Core Adjustable Current Switch, 0.75-1 50 Amp, Terminal",,C:\Work\CutSheets\RIBXGTA.pdf,{}
98951.0,RIBXGF,Func Dev,Lynxspring,CURRENT SWITCH,SOLID CORE,$22.28,$1.00,$22.28,"Split Core Fixed Current Switch, 0.35-150 Amp, Wire Leads",,C:\Work\CutSheets\RIBXGF.pdf,{}
98957.0,RIBXGTA,Func Dev,Lynxspring,CURRENT SWITCH,SPLIT CORE,$26.55,$1.00,$26.55,"Split Core Adjustable Current Switch, 0.75-150 Amp, Terminal",,C:\Work\CutSheets\RIBXGTA.pdf,{}
99030.0,JENE-EG534-100U-N4,Lynxspring,Lynxspring,CONTROLLER,Lynxspring,$2600.00,$0.24,$624.00,,,C:\Work\CutSheets\JENEsys_Edge_534_for_Niagara4_Data_Sheet.pdf,"{'controller': True, 'point': True}"
99035.0,JENE-EG534-300U-N4,Lynxspring,Lynxspring,CONTROLLER,Lynxspring,$3444.44,$0.24,$826.67,,,C:\Work\CutSheets\JENEsys_Edge_534_for_Niagara4_Data_Sheet.pdf,"{'controller': True, 'point': True}"
99040.0,JENE-EG534-1250-N4,Lynxspring,Lynxspring,CONTROLLER,Lynxspring,$6000.00,$0.24,$1440.00,,,C:\Work\CutSheets\JENEsys_Edge_534_for_Niagara4_Data_Sheet.pdf,"{'controller': True, 'point': True}"
99045.0,JENE-EG534-5000-N4,Lynxspring,Lynxspring,CONTROLLER,Lynxspring,$12250.00,$0.24,$2940.00,,,C:\Work\CutSheets\JENEsys_Edge_534_for_Niagara4_Data_Sheet.pdf,"{'controller': True, 'point': True}"
99050.0,JENE-EG514-100,Lynxspring,Lynxspring,CONTROLLER,Lynxspring,$2133.33,$0.24,$512.00,,,C:\Work\CutSheets\JENEsys_Edge_514_Data_Sheet.pdf,"{'controller': True, 'point': True}"
99061.0,JENE-EG534-100U,Lynxspring,Lynxspring,CONTROLLER,Lynxspring,$2320.83,$0.24,$557.00,,,C:\Work\CutSheets\JENEsys_Edge_514_Data_Sheet.pdf,"{'controller': True, 'point': True}"
99062.0,JENE-EG534-300U,Lynxspring,Lynxspring,CONTROLLER,Lynxspring,$2904.17,$0.24,$697.00,,,C:\Work\CutSheets\JENEsys_Edge_534_for_Niagara4_Data_Sheet.pdf,"{'controller': True, 'point': True}"
99074.0,CDIB-600X-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$2980.00,$0.31,$923.80,ECB-600-AAC programmable controller for large sized AHU and medium/large plant applications with 16 UI and 12 UO. Expandable with expansion modules up to 76 points.,,C:\Work\CutSheets\ECB-600 Series_SP.pdf,{}
99075.0,CDIB-610X-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$3530.00,$0.31,$1094.30,ECB-610-AAC programmable controller with HOA switches and potentiometers for large sized AHU and medium/large plant applications with 16 UI and 12 UO. Expandable with expansion modules up to 76 points.,,,{}
99076.0,CDIB-650X-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$3550.00,$0.31,$1100.50,ECB-650-AAC programmable controller with LCD Display for large sized AHU and medium/large plant applications with 16 UI and 12 UO. Expandable with expansion modules up to 76 points.,,,{}
99077.0,CDIX-400X-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$1980.00,$0.31,$613.80,ECX-400-Inputs and outputs extension modules for ECL & ECB-600 Series controllers with 12 UI and 12 UO.,,,{}
99078.0,CDIX-410X-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$2500.00,$0.31,$775.00,ECX-410-Inputs and outputs extension modules for ECL & ECB-600 Series controllers with HOA switches and potentiometers and with 12 UI and 12 UO.,,,{}
99079.0,CDIX-420X-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$1245.00,$0.31,$385.95,ECX-420-Inputs extension modules for ECL & ECB-600 Series controllers with 12 UI.,,,{}
99080.0,CDIB-VASX-IMP-10,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$685.00,$0.31,$212.35,"ECB-VAV-S B-ASC single-duct VAV controller for cooling only and cooling with reheat VAV box with 3 UI, 3 DO (Triac) and 1 UO. Built-in differential pressure transducer (+/-500Pa, +/-2.0"" w.c.) and actuator (5Nm, 45in-pd). Pre-loaded apps in Imperial Units.",,C:\Work\CutSheets\ECB-VAVS_SP.pdf,{}
99081.0,CDIB-VAXX-IMP-10,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$785.00,$0.31,$243.35,"ECB-VAV-ASC single-duct VAV controller for cooling only, cooling with reheat, serial/parallel fan VAV box with 4UI, 4 DO (Triac) and 2 UO. Built-in differential pressure transducer (0-500Pa, 0-2.0"" w.c.) and actuator (5Nm, 45in-pd). Pre-loaded apps in Imperial Units.",,C:\Work\CutSheets\ECB-VAV_SP.pdf,{}
99082.0,CDIB-VAXP-IMP-10,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$805.00,$0.31,$249.55,"ECB-VAV-Plenum Rated-ASC single-duct VAV controller for cooling only, cooling with reheat, serial/parallel fan VAV box with 4UI, 4 DO (Triac) and 2 UO. Built-in differential pressure transducer (0-500Pa, 0-2.0"" w.c.) and actuator (5Nm, 45in-pd). Pre-loaded apps in Imperial. UL2043 Plenum-rated.",,C:\Work\CutSheets\ECB-VAV_SP.pdf,{}
99083.0,02DIY-KTSRTC-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$32.25,$0.31,$10.00,Strain relief and terminal cover designed to conceal and secure the wire terminals of the VAV Series controllers. Can be used for left or right side. Required to meet local safety regulations in certain jurisdictions.,,c:\work\Cutsheets,{}
99084.0,CDIB-VANX-01,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$725.00,$0.31,$224.75,"ECB-VAV-N-ASC single-duct VAV controller for VAV box requiring external actuator with 4UI, 4 DO (Triac) and 2 UO. Built-in differential pressure transducer (0-500Pa, 0-2.0"" w.c.).",,C:\Work\CutSheets\ECB-VAV-N_DATA_SHEET.pdf,{}
99085.0,ZS-LM02,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$29.00,$0.31,$8.99,Strain relief and terminal cover designed to conceal and secure the wire terminals of the ECB/ECL-VAV series controllers. Required to meet local safety regulations in certain jurisdictions.,,c:\work\Cutsheets,{}
99086.0,CDIB-PTU107XXX-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$615.00,$0.31,$190.65,"ECB-PTU-107-ASC programmable BTL-Listed room controller for terminal applications such as fan coil, chilled ceiling and others with universal power supply input (100-240VAC), 3 DI, 2 UI, 1 SI for NTC sensor, 3 DO (Fan, Relay 230 VAC), 1 DO (Electric Heater, Relay 255 VAC) and 2 DO (Valves, Triac 230 VAC). Support ECx-Light and ECx-Blind lights and blinds control modules.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'power': True, 'relay': True}"
99087.0,CDIB-PTU207XXX-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$680.00,$0.31,$210.80,"ECB-PTU-207-ASC programmable BTL-Listed room controller for terminal applications such as fan coil, chilled ceiling and others with universal power supply input (100-240VAC), 3 DI, 2 UI, 1 SI for NTC sensor, 3 DO (Fan, Relay 230 VAC), 1 DO (Electric Heater, Relay 255 VAC), 2 DO (Valves, Triac 230 VAC) and 4 AO. Support ECx-Light and ECx-Blind lights and blinds control modules.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'power': True, 'relay': True}"
99088.0,CDIB-PTU208XXX-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$775.00,$0.31,$240.25,"ECB-PTU-208-ASC programmable BTL-Listed room controller for terminal applications such as fan coil, chilled ceiling and others with universal power supply input (100-240VAC), 3 DI, 2 UI, 1 SI for NTC sensor, 3 DO (Fan, Relay 230 VAC), 1 DO (Electric Heater, Relay 255 VAC), 2 DO (Valves, Triac 24 VAC), 2 AO and 24 VAC power supply output. Support ECx-Light and ECx-Blind lights and blinds control modules.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'power': True, 'relay': True}"
99089.0,CDIB-PTU307XXX-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$700.00,$0.31,$217.00,"ECB-PTU-307-ASC programmable BTL-Listed room controller for terminal applications such as fan coil, chilled ceiling and others with universal power supply input (100-240VAC), 2 DI, 2 UI, 2 SI for NTC sensor, 3 DO (Fan, Relay 230 VAC), 2 DO (Electric Heater, Relay 255 VAC), 4 DO (Valves, Triac 230 VAC) and 2 AO. Support ECx-Light and ECx-Blind lights and blinds control modules.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'power': True, 'relay': True}"
99090.0,CDIB-PTU308XXX-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$815.00,$0.31,$252.65,"ECB-PTU-308-ASC programmable BTL-Listed room controller for terminal applications such as fan coil, chilled ceiling and others with universal power supply input (100-240VAC), 3 DI, 2 UI, 1 SI for NTC sensor, 3 DO (Fan, Relay 230 VAC), 1 DO (Electric Heater, Relay 255 VAC), 4 DO (Valves, Triac 24 VAC), 2 AO and 24 VAC power supply output. Support ECx-Light and ECx-Blind lights and blinds control modules.",,c:\work\Cutsheets,"{'sensor': True, 'temp': True, 'power': True, 'relay': True}"
99091.0,PDIDS-KITESRTC-00,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$44.25,$0.31,$13.72,"Strain relief and terminal cover designed to conceal and secure the wire terminals of the ECB/ECL-PTU series controllers, and the ECx-Light and ECx-Blind series lights and blinds modules. Required to meet local safety regulations in certain jurisdictions.",,c:\work\Cutsheets,{}
99092.0,CDIB-103X-01,DISTECH,ACTIVE LOGIX,DISTECH,CONTROLLERS,$720.00,$0.31,$223.20,"ECB-103--ASC programmable controller for terminal applications such as fan coil, chilled ceiling and others with 4 UI, 4 DO & 2 UO.",,C:\Work\CutSheets\ECB-103_SP.pdf,{}
99111.0,PDITE-WSENO902X1,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$520.00,$0.31,$161.20,"Open-to-Wireless battery-less space temperature sensor with override, Enocean 902 MHz (Optional battery available). Compatible with ECB & ECL Open-to-Wireless ready controllers.",,,"{'sensor': True, 'temp': True}"
99112.0,PDITE-WSENS902X1,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$520.00,$0.31,$161.20,"Open-to-Wireless battery-less space temperature sensor with setpoint cool/warm, Enocean 902 MHz (Optional battery available). Compatible with ECB & ECL Open-to-Wireless ready controllers.",,,"{'sensor': True, 'temp': True}"
99113.0,PDITE-WSENSO902X1,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$570.00,$0.31,$176.70,"Open-to-Wireless battery-less space temperature sensor with setpoint cool/warm and override, Enocean 902 MHz (Optional battery available). Compatible with ECB & ECL Open-to-Wireless ready controllers.",,,"{'sensor': True, 'temp': True}"
99114.0,PDITE-WSENSOF902X1,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$660.00,$0.31,$204.60,"Open-to-Wireless battery-less space temperature sensor with setpoint cool/warm, override and fan speed selector, Enocean 902 MHz (Optional battery available). Compatible with ECB & ECL Open-to-Wireless ready controllers.",,,"{'sensor': True, 'temp': True}"
99115.0,PDIDI-UNITB-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$535.00,$0.31,$165.85,"Bluetooth Low Energy communicating room device with room temperature sensor, LCD touchscreen display, Bluetooth mobile connectivity and a black enclosure. For use with ECY series controllers only.",,,"{'sensor': True, 'temp': True}"
99116.0,PDIDI-UNITW-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$535.00,$0.31,$165.85,"Bluetooth Low Energy communicating room device with room temperature sensor, LCD touchscreen display, Bluetooth mobile connectivity and a white enclosure. For use with ECY series controllers only.",,,"{'sensor': True, 'temp': True}"
99117.0,PDIDI-UNITBH-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$795.00,$0.31,$246.45,"Bluetooth Low Energy communicating room device with room temperature and humidity sensors, LCD touchscreen display, Bluetooth mobile connectivity and a black enclosure. For use with ECY series controllers only.",,,"{'sensor': True, 'temp': True, 'humidity': True}"
99118.0,PDIDI-UNITWH-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$795.00,$0.31,$246.45,"Bluetooth Low Energy communicating room device with room temperature and humidity sensors, LCD touchscreen display, Bluetooth mobile connectivity and a white enclosure. For use with ECY series controllers only.",,,"{'sensor': True, 'temp': True, 'humidity': True}"
99119.0,PDIDI-UNITBCH-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$1425.00,$0.31,$441.75,"Bluetooth Low Energy communicating room device with room temperature, humidity and CO2 sensors, LCD touchscreen display, Bluetooth mobile connectivity and a black enclosure. For use with ECY series controllers only.",,,"{'sensor': True, 'temp': True, 'humidity': True}"
99120.0,PDIDI-UNITWCH-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$1425.00,$0.31,$441.75,"Bluetooth Low Energy communicating room device with room temperature, humidity and CO2 sensors, LCD touchscreen display, Bluetooth mobile connectivity and a white enclosure. For use with ECY series controllers only.",,,"{'sensor': True, 'temp': True, 'humidity': True}"
99121.0,PDITE-SMRTVUE-01,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$202.50,$0.31,$62.78,Communicating room temperature sensor with backlit display and graphical menus for use with ECL & ECB controllers.,,C:\Work\CutSheets\EC-Smart-Vue_SP.pdf,"{'sensor': True, 'temp': True}"
99122.0,PDITE-SMRTVUH-01,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$460.00,$0.31,$142.60,Communicating room temperature and humidity sensor with backlit display and graphical menus for use with ECL & ECB controllers.,,C:\Work\CutSheets\EC-Smart-Vue_SP.pdf,"{'sensor': True, 'temp': True, 'humidity': True}"
99123.0,PDITE-SMRTVUC-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$975.00,$0.31,$302.25,Communicating room temperature and CO2 sensor with backlit display and graphical menus for use with ECL & ECB controllers.,,C:\Work\CutSheets\EC-Smart-Vue_SP.pdf,"{'sensor': True, 'temp': True}"
99124.0,PDITE-SMRTVUM-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$357.50,$0.31,$110.83,Communicating room temperature and motion sensor with backlit display and graphical menus for use with ECL & ECB controllers.,,C:\Work\CutSheets\EC-Smart-Vue_SP.pdf,"{'sensor': True, 'temp': True}"
99125.0,PDITE-SMRTVUCM-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$1040.00,$0.31,$322.40,"Communicating room temperature, CO2 and motion sensor with backlit display and graphical menus for use with ECL & ECB controllers.",,C:\Work\CutSheets\EC-Smart-Vue_SP.pdf,"{'sensor': True, 'temp': True}"
99126.0,PDITE-SMRTVUCH-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$1125.00,$0.31,$348.75,"Communicating room temperature, CO2 and humidity sensor with backlit display and graphical menus for use with ECL & ECB controllers.",,C:\Work\CutSheets\EC-Smart-Vue_SP.pdf,"{'sensor': True, 'temp': True, 'humidity': True}"
99127.0,PDITE-SMRTVUHM-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$580.00,$0.31,$179.80,"Communicating room temperature, humidity and motion sensor backlit display and graphical menus for use with ECL & ECB controllers.",,C:\Work\CutSheets\EC-Smart-Vue_SP.pdf,"{'sensor': True, 'temp': True, 'humidity': True}"
99128.0,PDITE-SMRTVUCHM-00,DISTECH,ACTIVE LOGIX,DISTECH,SPACE SENSOR,$1210.00,$0.31,$375.10,"Communicating room temperature, CO2, humidity and motion sensor with backlit display and graphical menus for use with ECL & ECB controllers.",,C:\Work\CutSheets\EC-Smart-Vue_SP.pdf,"{'sensor': True, 'temp': True, 'humidity': True}"
99129.0,CDIDI-BOS8USWIFI,DISTECH,ACTIVE LOGIX,DISTECH,EC-BOS,$2495.00,$0.35,$873.25,"EC-BOS-8 includes two isolated RS485 ports, two 10/100MB Ethernet ports, USB Backup & Restore and Wi-Fi connectivity. US WiFi setting for enabling WiFi on EC-BOS-8 units installed in the US.",,C:\Work\CutSheets\EC-BOS-8_SP.pdf,{}
